tipo_pasajero,origen,destino,tipo_pasajero_visual,tipo_tarifa_venta,factor_venta,paga_tarifa,aplica_subsidio_normal,aplica_subsidio_estudiante,tarifa_venta_base,tarifa_estudiante_sin_subsidio,falta_tarifa_venta,falta_tarifa_estudiante_sin_subsidio
estudiante_basica,Cajon,Victoria,Estudiante Básica,sin_pago,0.0,0,0,0,,950.0,False,False
estudiante_basica,Freire,PLC,Estudiante Básica,sin_pago,0.0,0,0,0,,1400.0,False,False
estudiante_basica,Freire,Pitrufquén,Estudiante Básica,sin_pago,0.0,0,0,0,,650.0,False,False
estudiante_basica,Freire,Quepe,Estudiante Básica,sin_pago,0.0,0,0,0,,600.0,False,False
estudiante_basica,Freire,Temuco,Estudiante Básica,sin_pago,0.0,0,0,0,,1450.0,False,False
estudiante_basica,L. Centro,Cajon,Estudiante Básica,sin_pago,0.0,0,0,0,,650.0,False,False
estudiante_basica,L. Centro,PUA,Estudiante Básica,sin_pago,0.0,0,0,0,,1400.0,False,False
estudiante_basica,L. Centro,Perquenco,Estudiante Básica,sin_pago,0.0,0,0,0,,1200.0,False,False
estudiante_basica,L. Centro,Pillanlelbun,Estudiante Básica,sin_pago,0.0,0,0,0,,1200.0,False,False
estudiante_basica,L. Centro,Quillem,Estudiante Básica,sin_pago,0.0,0,0,0,,1200.0,False,False
estudiante_basica,L. Centro,Temuco,Estudiante Básica,sin_pago,0.0,0,0,0,,1350.0,False,False
estudiante_basica,L. Centro,Victoria,Estudiante Básica,sin_pago,0.0,0,0,0,,1500.0,False,False
estudiante_basica,Lautaro,Cajon,Estudiante Básica,sin_pago,0.0,0,0,0,,650.0,False,False
estudiante_basica,Lautaro,PUA,Estudiante Básica,sin_pago,0.0,0,0,0,,1400.0,False,False
estudiante_basica,Lautaro,Perquenco,Estudiante Básica,sin_pago,0.0,0,0,0,,1200.0,False,False
estudiante_basica,Lautaro,Pillanlelbun,Estudiante Básica,sin_pago,0.0,0,0,0,,1200.0,False,False
estudiante_basica,Lautaro,Quillem,Estudiante Básica,sin_pago,0.0,0,0,0,,1200.0,False,False
estudiante_basica,Lautaro,Temuco,Estudiante Básica,sin_pago,0.0,0,0,0,,1350.0,False,False
estudiante_basica,Lautaro,Victoria,Estudiante Básica,sin_pago,0.0,0,0,0,,1500.0,False,False
estudiante_basica,PLC,Freire,Estudiante Básica,sin_pago,0.0,0,0,0,,1400.0,False,False
estudiante_basica,PLC,Pitrufquén,Estudiante Básica,sin_pago,0.0,0,0,0,,1550.0,False,False
estudiante_basica,PLC,Quepe,Estudiante Básica,sin_pago,0.0,0,0,0,,650.0,False,False
estudiante_basica,PLC,Temuco,Estudiante Básica,sin_pago,0.0,0,0,0,,750.0,False,False
estudiante_basica,PUA,L. Centro,Estudiante Básica,sin_pago,0.0,0,0,0,,1400.0,False,False
estudiante_basica,PUA,Lautaro,Estudiante Básica,sin_pago,0.0,0,0,0,,1400.0,False,False
estudiante_basica,PUA,Perquenco,Estudiante Básica,sin_pago,0.0,0,0,0,,1300.0,False,False
estudiante_basica,PUA,Pillanlelbun,Estudiante Básica,sin_pago,0.0,0,0,0,,1500.0,False,False
estudiante_basica,PUA,Quillem,Estudiante Básica,sin_pago,0.0,0,0,0,,1300.0,False,False
estudiante_basica,PUA,Temuco,Estudiante Básica,sin_pago,0.0,0,0,0,,1600.0,False,False
estudiante_basica,PUA,Victoria,Estudiante Básica,sin_pago,0.0,0,0,0,,1200.0,False,False
estudiante_basica,Perquenco,Cajon,Estudiante Básica,sin_pago,0.0,0,0,0,,900.0,False,False
estudiante_basica,Perquenco,L. Centro,Estudiante Básica,sin_pago,0.0,0,0,0,,1200.0,False,False
estudiante_basica,Perquenco,Lautaro,Estudiante Básica,sin_pago,0.0,0,0,0,,1200.0,False,False
estudiante_basica,Perquenco,PUA,Estudiante Básica,sin_pago,0.0,0,0,0,,1300.0,False,False
estudiante_basica,Perquenco,Pillanlelbun,Estudiante Básica,sin_pago,0.0,0,0,0,,1400.0,False,False
estudiante_basica,Perquenco,Quillem,Estudiante Básica,sin_pago,0.0,0,0,0,,1200.0,False,False
estudiante_basica,Perquenco,Temuco,Estudiante Básica,sin_pago,0.0,0,0,0,,1500.0,False,False
estudiante_basica,Perquenco,Victoria,Estudiante Básica,sin_pago,0.0,0,0,0,,1400.0,False,False
estudiante_basica,Pillanlelbun,Cajon,Estudiante Básica,sin_pago,0.0,0,0,0,,650.0,False,False
estudiante_basica,Pillanlelbun,L. Centro,Estudiante Básica,sin_pago,0.0,0,0,0,,1200.0,False,False
estudiante_basica,Pillanlelbun,Lautaro,Estudiante Básica,sin_pago,0.0,0,0,0,,1200.0,False,False
estudiante_basica,Pillanlelbun,PUA,Estudiante Básica,sin_pago,0.0,0,0,0,,1500.0,False,False
estudiante_basica,Pillanlelbun,Perquenco,Estudiante Básica,sin_pago,0.0,0,0,0,,1400.0,False,False
estudiante_basica,Pillanlelbun,Pitrufquén,Estudiante Básica,sin_pago,0.0,0,0,0,,2400.0,False,False
estudiante_basica,Pillanlelbun,Temuco,Estudiante Básica,sin_pago,0.0,0,0,0,,1300.0,False,False
estudiante_basica,Pillanlelbun,Victoria,Estudiante Básica,sin_pago,0.0,0,0,0,,1600.0,False,False
estudiante_basica,Pitrufquén,Freire,Estudiante Básica,sin_pago,0.0,0,0,0,,650.0,False,False
estudiante_basica,Pitrufquén,Lautaro,Estudiante Básica,sin_pago,0.0,0,0,0,,2500.0,False,False
estudiante_basica,Pitrufquén,PLC,Estudiante Básica,sin_pago,0.0,0,0,0,,1550.0,False,False
estudiante_basica,Pitrufquén,Quepe,Estudiante Básica,sin_pago,0.0,0,0,0,,700.0,False,False
estudiante_basica,Pitrufquén,Temuco,Estudiante Básica,sin_pago,0.0,0,0,0,,1550.0,False,False
estudiante_basica,Quepe,Freire,Estudiante Básica,sin_pago,0.0,0,0,0,,600.0,False,False
estudiante_basica,Quepe,PLC,Estudiante Básica,sin_pago,0.0,0,0,0,,650.0,False,False
estudiante_basica,Quepe,Pitrufquén,Estudiante Básica,sin_pago,0.0,0,0,0,,700.0,False,False
estudiante_basica,Quepe,Temuco,Estudiante Básica,sin_pago,0.0,0,0,0,,900.0,False,False
estudiante_basica,Quillem,L. Centro,Estudiante Básica,sin_pago,0.0,0,0,0,,1200.0,False,False
estudiante_basica,Quillem,Lautaro,Estudiante Básica,sin_pago,0.0,0,0,0,,1200.0,False,False
estudiante_basica,Quillem,PUA,Estudiante Básica,sin_pago,0.0,0,0,0,,1300.0,False,False
estudiante_basica,Quillem,Perquenco,Estudiante Básica,sin_pago,0.0,0,0,0,,1200.0,False,False
estudiante_basica,Quillem,Temuco,Estudiante Básica,sin_pago,0.0,0,0,0,,1500.0,False,False
estudiante_basica,Quillem,Victoria,Estudiante Básica,sin_pago,0.0,0,0,0,,1400.0,False,False
estudiante_basica,Temuco,Cajon,Estudiante Básica,sin_pago,0.0,0,0,0,,650.0,False,False
estudiante_basica,Temuco,Freire,Estudiante Básica,sin_pago,0.0,0,0,0,,1450.0,False,False
estudiante_basica,Temuco,L. Centro,Estudiante Básica,sin_pago,0.0,0,0,0,,1350.0,False,False
estudiante_basica,Temuco,Lautaro,Estudiante Básica,sin_pago,0.0,0,0,0,,1350.0,False,False
estudiante_basica,Temuco,PLC,Estudiante Básica,sin_pago,0.0,0,0,0,,750.0,False,False
estudiante_basica,Temuco,PUA,Estudiante Básica,sin_pago,0.0,0,0,0,,1600.0,False,False
estudiante_basica,Temuco,Perquenco,Estudiante Básica,sin_pago,0.0,0,0,0,,1500.0,False,False
estudiante_basica,Temuco,Pillanlelbun,Estudiante Básica,sin_pago,0.0,0,0,0,,1300.0,False,False
estudiante_basica,Temuco,Pitrufquén,Estudiante Básica,sin_pago,0.0,0,0,0,,1550.0,False,False
estudiante_basica,Temuco,Quepe,Estudiante Básica,sin_pago,0.0,0,0,0,,900.0,False,False
estudiante_basica,Temuco,Quillem,Estudiante Básica,sin_pago,0.0,0,0,0,,1500.0,False,False
estudiante_basica,Temuco,Victoria,Estudiante Básica,sin_pago,0.0,0,0,0,,1950.0,False,False
estudiante_basica,Victoria,Cajon,Estudiante Básica,sin_pago,0.0,0,0,0,,950.0,False,False
estudiante_basica,Victoria,Freire,Estudiante Básica,sin_pago,0.0,0,0,0,,2750.0,False,False
estudiante_basica,Victoria,L. Centro,Estudiante Básica,sin_pago,0.0,0,0,0,,1500.0,False,False
estudiante_basica,Victoria,Lautaro,Estudiante Básica,sin_pago,0.0,0,0,0,,1500.0,False,False
estudiante_basica,Victoria,PUA,Estudiante Básica,sin_pago,0.0,0,0,0,,1200.0,False,False
estudiante_basica,Victoria,Perquenco,Estudiante Básica,sin_pago,0.0,0,0,0,,1400.0,False,False
estudiante_basica,Victoria,Pillanlelbun,Estudiante Básica,sin_pago,0.0,0,0,0,,1600.0,False,False
estudiante_basica,Victoria,Quillem,Estudiante Básica,sin_pago,0.0,0,0,0,,1400.0,False,False
estudiante_basica,Victoria,Temuco,Estudiante Básica,sin_pago,0.0,0,0,0,,1950.0,False,False
funcionario,L. Centro,Perquenco,Funcionario,sin_pago,0.0,0,0,0,,1200.0,False,False
funcionario,L. Centro,Quillem,Funcionario,sin_pago,0.0,0,0,0,,1200.0,False,False
funcionario,L. Centro,Temuco,Funcionario,sin_pago,0.0,0,0,0,,1350.0,False,False
funcionario,L. Centro,Victoria,Funcionario,sin_pago,0.0,0,0,0,,1500.0,False,False
funcionario,Lautaro,Perquenco,Funcionario,sin_pago,0.0,0,0,0,,1200.0,False,False
funcionario,Lautaro,Temuco,Funcionario,sin_pago,0.0,0,0,0,,1350.0,False,False
funcionario,Lautaro,Victoria,Funcionario,sin_pago,0.0,0,0,0,,1500.0,False,False
funcionario,PUA,Cajon,Funcionario,sin_pago,0.0,0,0,0,,900.0,False,False
funcionario,PUA,Temuco,Funcionario,sin_pago,0.0,0,0,0,,1600.0,False,False
funcionario,Perquenco,Cajon,Funcionario,sin_pago,0.0,0,0,0,,900.0,False,False
funcionario,Perquenco,Temuco,Funcionario,sin_pago,0.0,0,0,0,,1500.0,False,False
funcionario,Perquenco,Victoria,Funcionario,sin_pago,0.0,0,0,0,,1400.0,False,False
funcionario,Pitrufquén,Temuco,Funcionario,sin_pago,0.0,0,0,0,,1550.0,False,False
funcionario,Quillem,Perquenco,Funcionario,sin_pago,0.0,0,0,0,,1200.0,False,False
funcionario,Quillem,Victoria,Funcionario,sin_pago,0.0,0,0,0,,1400.0,False,False
funcionario,Temuco,Cajon,Funcionario,sin_pago,0.0,0,0,0,,650.0,False,False
funcionario,Temuco,Freire,Funcionario,sin_pago,0.0,0,0,0,,1450.0,False,False
funcionario,Temuco,L. Centro,Funcionario,sin_pago,0.0,0,0,0,,1350.0,False,False
funcionario,Temuco,Lautaro,Funcionario,sin_pago,0.0,0,0,0,,1350.0,False,False
funcionario,Temuco,PLC,Funcionario,sin_pago,0.0,0,0,0,,750.0,False,False
funcionario,Temuco,PUA,Funcionario,sin_pago,0.0,0,0,0,,1600.0,False,False
funcionario,Temuco,Perquenco,Funcionario,sin_pago,0.0,0,0,0,,1500.0,False,False
funcionario,Temuco,Pillanlelbun,Funcionario,sin_pago,0.0,0,0,0,,1300.0,False,False
funcionario,Temuco,Pitrufquén,Funcionario,sin_pago,0.0,0,0,0,,1550.0,False,False
funcionario,Temuco,Victoria,Funcionario,sin_pago,0.0,0,0,0,,1950.0,False,False
funcionario,Victoria,L. Centro,Funcionario,sin_pago,0.0,0,0,0,,1500.0,False,False
funcionario,Victoria,Lautaro,Funcionario,sin_pago,0.0,0,0,0,,1500.0,False,False
funcionario,Victoria,Perquenco,Funcionario,sin_pago,0.0,0,0,0,,1400.0,False,False
funcionario,Victoria,Temuco,Funcionario,sin_pago,0.0,0,0,0,,1950.0,False,False
normal,Cajon,L. Centro,Normal,normal,1.0,1,1,0,600.0,650.0,False,False
normal,Cajon,Lautaro,Normal,normal,1.0,1,1,0,600.0,650.0,False,False
normal,Cajon,PUA,Normal,normal,1.0,1,1,0,800.0,900.0,False,False
normal,Cajon,Perquenco,Normal,normal,1.0,1,1,0,800.0,900.0,False,False
normal,Cajon,Pillanlelbun,Normal,normal,1.0,1,1,0,600.0,650.0,False,False
normal,Cajon,Quillem,Normal,normal,1.0,1,1,0,700.0,750.0,False,False
normal,Cajon,Temuco,Normal,normal,1.0,1,1,0,600.0,650.0,False,False
normal,Cajon,Victoria,Normal,normal,1.0,1,1,0,900.0,950.0,False,False
normal,Freire,PLC,Normal,normal,1.0,1,1,0,1300.0,1400.0,False,False
normal,Freire,Pitrufquén,Normal,normal,1.0,1,1,0,600.0,650.0,False,False
normal,Freire,Quepe,Normal,normal,1.0,1,1,0,550.0,600.0,False,False
normal,Freire,Temuco,Normal,normal,1.0,1,1,0,1350.0,1450.0,False,False
normal,L. Centro,Cajon,Normal,normal,1.0,1,1,0,600.0,650.0,False,False
normal,L. Centro,PUA,Normal,normal,1.0,1,1,0,1300.0,1400.0,False,False
normal,L. Centro,Perquenco,Normal,normal,1.0,1,1,0,1100.0,1200.0,False,False
normal,L. Centro,Pillanlelbun,Normal,normal,1.0,1,1,0,1100.0,1200.0,False,False
normal,L. Centro,Quillem,Normal,normal,1.0,1,1,0,1100.0,1200.0,False,False
normal,L. Centro,Temuco,Normal,normal,1.0,1,1,0,1300.0,1350.0,False,False
normal,L. Centro,Victoria,Normal,normal,1.0,1,1,0,1400.0,1500.0,False,False
normal,Lautaro,Cajon,Normal,normal,1.0,1,1,0,600.0,650.0,False,False
normal,Lautaro,PUA,Normal,normal,1.0,1,1,0,1300.0,1400.0,False,False
normal,Lautaro,Perquenco,Normal,normal,1.0,1,1,0,1100.0,1200.0,False,False
normal,Lautaro,Pillanlelbun,Normal,normal,1.0,1,1,0,1100.0,1200.0,False,False
normal,Lautaro,Quillem,Normal,normal,1.0,1,1,0,1100.0,1200.0,False,False
normal,Lautaro,Temuco,Normal,normal,1.0,1,1,0,1300.0,1350.0,False,False
normal,Lautaro,Victoria,Normal,normal,1.0,1,1,0,1400.0,1500.0,False,False
normal,PLC,Freire,Normal,normal,1.0,1,1,0,1300.0,1400.0,False,False
normal,PLC,Pitrufquén,Normal,normal,1.0,1,1,0,1400.0,1550.0,False,False
normal,PLC,Quepe,Normal,normal,1.0,1,1,0,600.0,650.0,False,False
normal,PLC,Temuco,Normal,normal,1.0,1,1,0,700.0,750.0,False,False
normal,PUA,Cajon,Normal,normal,1.0,1,1,0,800.0,900.0,False,False
normal,PUA,L. Centro,Normal,normal,1.0,1,1,0,1300.0,1400.0,False,False
normal,PUA,Lautaro,Normal,normal,1.0,1,1,0,1300.0,1400.0,False,False
normal,PUA,Perquenco,Normal,normal,1.0,1,1,0,1200.0,1300.0,False,False
normal,PUA,Pillanlelbun,Normal,normal,1.0,1,1,0,1400.0,1500.0,False,False
normal,PUA,Quillem,Normal,normal,1.0,1,1,0,1200.0,1300.0,False,False
normal,PUA,Temuco,Normal,normal,1.0,1,1,0,1500.0,1600.0,False,False
normal,PUA,Victoria,Normal,normal,1.0,1,1,0,1100.0,1200.0,False,False
normal,Perquenco,Cajon,Normal,normal,1.0,1,1,0,800.0,900.0,False,False
normal,Perquenco,L. Centro,Normal,normal,1.0,1,1,0,1100.0,1200.0,False,False
normal,Perquenco,Lautaro,Normal,normal,1.0,1,1,0,1100.0,1200.0,False,False
normal,Perquenco,PUA,Normal,normal,1.0,1,1,0,1200.0,1300.0,False,False
normal,Perquenco,Pillanlelbun,Normal,normal,1.0,1,1,0,1300.0,1400.0,False,False
normal,Perquenco,Quillem,Normal,normal,1.0,1,1,0,1100.0,1200.0,False,False
normal,Perquenco,Temuco,Normal,normal,1.0,1,1,0,1400.0,1500.0,False,False
normal,Perquenco,Victoria,Normal,normal,1.0,1,1,0,1300.0,1400.0,False,False
normal,Pillanlelbun,Cajon,Normal,normal,1.0,1,1,0,600.0,650.0,False,False
normal,Pillanlelbun,L. Centro,Normal,normal,1.0,1,1,0,1100.0,1200.0,False,False
normal,Pillanlelbun,Lautaro,Normal,normal,1.0,1,1,0,1100.0,1200.0,False,False
normal,Pillanlelbun,PUA,Normal,normal,1.0,1,1,0,1400.0,1500.0,False,False
normal,Pillanlelbun,Perquenco,Normal,normal,1.0,1,1,0,1300.0,1400.0,False,False
normal,Pillanlelbun,Quillem,Normal,normal,1.0,1,1,0,1300.0,1400.0,False,False
normal,Pillanlelbun,Temuco,Normal,normal,1.0,1,1,0,1200.0,1300.0,False,False
normal,Pillanlelbun,Victoria,Normal,normal,1.0,1,1,0,1500.0,1600.0,False,False
normal,Pitrufquén,Freire,Normal,normal,1.0,1,1,0,600.0,650.0,False,False
normal,Pitrufquén,PLC,Normal,normal,1.0,1,1,0,1400.0,1550.0,False,False
normal,Pitrufquén,Quepe,Normal,normal,1.0,1,1,0,650.0,700.0,False,False
normal,Pitrufquén,Temuco,Normal,normal,1.0,1,1,0,1450.0,1550.0,False,False
normal,Quepe,Freire,Normal,normal,1.0,1,1,0,550.0,600.0,False,False
normal,Quepe,PLC,Normal,normal,1.0,1,1,0,600.0,650.0,False,False
normal,Quepe,Pillanlelbun,Normal,normal,1.0,1,1,0,1550.0,1700.0,False,False
normal,Quepe,Pitrufquén,Normal,normal,1.0,1,1,0,650.0,700.0,False,False
normal,Quepe,Temuco,Normal,normal,1.0,1,1,0,800.0,900.0,False,False
normal,Quillem,Cajon,Normal,normal,1.0,1,1,0,700.0,750.0,False,False
normal,Quillem,L. Centro,Normal,normal,1.0,1,1,0,1100.0,1200.0,False,False
normal,Quillem,Lautaro,Normal,normal,1.0,1,1,0,1100.0,1200.0,False,False
normal,Quillem,PUA,Normal,normal,1.0,1,1,0,1200.0,1300.0,False,False
normal,Quillem,Perquenco,Normal,normal,1.0,1,1,0,1100.0,1200.0,False,False
normal,Quillem,Temuco,Normal,normal,1.0,1,1,0,1400.0,1500.0,False,False
normal,Quillem,Victoria,Normal,normal,1.0,1,1,0,1300.0,1400.0,False,False
normal,Temuco,Cajon,Normal,normal,1.0,1,1,0,600.0,650.0,False,False
normal,Temuco,Freire,Normal,normal,1.0,1,1,0,1350.0,1450.0,False,False
normal,Temuco,L. Centro,Normal,normal,1.0,1,1,0,1300.0,1350.0,False,False
normal,Temuco,Lautaro,Normal,normal,1.0,1,1,0,1300.0,1350.0,False,False
normal,Temuco,PLC,Normal,normal,1.0,1,1,0,700.0,750.0,False,False
normal,Temuco,PUA,Normal,normal,1.0,1,1,0,1500.0,1600.0,False,False
normal,Temuco,Perquenco,Normal,normal,1.0,1,1,0,1400.0,1500.0,False,False
normal,Temuco,Pillanlelbun,Normal,normal,1.0,1,1,0,1200.0,1300.0,False,False
normal,Temuco,Pitrufquén,Normal,normal,1.0,1,1,0,1450.0,1550.0,False,False
normal,Temuco,Quepe,Normal,normal,1.0,1,1,0,800.0,900.0,False,False
normal,Temuco,Quillem,Normal,normal,1.0,1,1,0,1400.0,1500.0,False,False
normal,Temuco,Victoria,Normal,normal,1.0,1,1,0,1800.0,1950.0,False,False
normal,Victoria,Cajon,Normal,normal,1.0,1,1,0,900.0,950.0,False,False
normal,Victoria,L. Centro,Normal,normal,1.0,1,1,0,1400.0,1500.0,False,False
normal,Victoria,Lautaro,Normal,normal,1.0,1,1,0,1400.0,1500.0,False,False
normal,Victoria,PUA,Normal,normal,1.0,1,1,0,1100.0,1200.0,False,False
normal,Victoria,Perquenco,Normal,normal,1.0,1,1,0,1300.0,1400.0,False,False
normal,Victoria,Pillanlelbun,Normal,normal,1.0,1,1,0,1500.0,1600.0,False,False
normal,Victoria,Quillem,Normal,normal,1.0,1,1,0,1300.0,1400.0,False,False
normal,Victoria,Temuco,Normal,normal,1.0,1,1,0,1800.0,1950.0,False,False
sindicato,L. Centro,PUA,Sindicato,sin_pago,0.0,0,0,0,,1400.0,False,False
sindicato,L. Centro,Quillem,Sindicato,sin_pago,0.0,0,0,0,,1200.0,False,False
sindicato,L. Centro,Temuco,Sindicato,sin_pago,0.0,0,0,0,,1350.0,False,False
sindicato,Lautaro,PUA,Sindicato,sin_pago,0.0,0,0,0,,1400.0,False,False
sindicato,Lautaro,Temuco,Sindicato,sin_pago,0.0,0,0,0,,1350.0,False,False
sindicato,Lautaro,Victoria,Sindicato,sin_pago,0.0,0,0,0,,1500.0,False,False
sindicato,PUA,L. Centro,Sindicato,sin_pago,0.0,0,0,0,,1400.0,False,False
sindicato,PUA,Lautaro,Sindicato,sin_pago,0.0,0,0,0,,1400.0,False,False
sindicato,PUA,Temuco,Sindicato,sin_pago,0.0,0,0,0,,1600.0,False,False
sindicato,Perquenco,Victoria,Sindicato,sin_pago,0.0,0,0,0,,1400.0,False,False
sindicato,Pillanlelbun,Temuco,Sindicato,sin_pago,0.0,0,0,0,,1300.0,False,False
sindicato,Temuco,Lautaro,Sindicato,sin_pago,0.0,0,0,0,,1350.0,False,False
sindicato,Temuco,PUA,Sindicato,sin_pago,0.0,0,0,0,,1600.0,False,False
sindicato,Temuco,Quillem,Sindicato,sin_pago,0.0,0,0,0,,1500.0,False,False
sindicato,Temuco,Victoria,Sindicato,sin_pago,0.0,0,0,0,,1950.0,False,False
sindicato,Victoria,L. Centro,Sindicato,sin_pago,0.0,0,0,0,,1500.0,False,False
sindicato,Victoria,Temuco,Sindicato,sin_pago,0.0,0,0,0,,1950.0,False,False
adulto_mayor,L. Centro,PUA,Adulto Mayor,adulto_mayor,1.0,1,0,0,650.0,1400.0,False,False
adulto_mayor,Pitrufquén,Freire,Adulto Mayor,adulto_mayor,1.0,1,0,0,300.0,650.0,False,False
delegacion,L. Centro,Temuco,Delegación,normal,0.7,1,0,0,1300.0,1350.0,False,False
discapacitado,Cajon,Quillem,Discapacitado,sin_pago,0.0,0,0,0,,750.0,False,False
discapacitado,Freire,PLC,Discapacitado,sin_pago,0.0,0,0,0,,1400.0,False,False
discapacitado,L. Centro,Cajon,Discapacitado,sin_pago,0.0,0,0,0,,650.0,False,False
discapacitado,L. Centro,PUA,Discapacitado,sin_pago,0.0,0,0,0,,1400.0,False,False
discapacitado,Lautaro,Quillem,Discapacitado,sin_pago,0.0,0,0,0,,1200.0,False,False
discapacitado,Quillem,Lautaro,Discapacitado,sin_pago,0.0,0,0,0,,1200.0,False,False
discapacitado,Victoria,Quillem,Discapacitado,sin_pago,0.0,0,0,0,,1400.0,False,False
estudiante,Cajon,Quillem,Estudiante,estudiante,1.0,1,0,1,250.0,750.0,False,False
estudiante,L. Centro,PUA,Estudiante,estudiante,1.0,1,0,1,450.0,1400.0,False,False
estudiante,Quillem,Victoria,Estudiante,estudiante,1.0,1,0,1,450.0,1400.0,False,False
estudiante,Victoria,Freire,Estudiante,estudiante,1.0,1,0,1,850.0,2750.0,False,False
estudiante,Victoria,Quillem,Estudiante,estudiante,1.0,1,0,1,450.0,1400.0,False,False
estudiante_basica,Cajon,Quillem,Estudiante Básica,sin_pago,0.0,0,0,0,,750.0,False,False
estudiante_basica,PUA,Cajon,Estudiante Básica,sin_pago,0.0,0,0,0,,900.0,False,False
estudiante_basica,Perquenco,Freire,Estudiante Básica,sin_pago,0.0,0,0,0,,2500.0,False,False
estudiante_basica,Victoria,Pitrufquén,Estudiante Básica,sin_pago,0.0,0,0,0,,2900.0,False,False
funcionario,Cajon,Lautaro,Funcionario,sin_pago,0.0,0,0,0,,650.0,False,False
funcionario,Cajon,Quillem,Funcionario,sin_pago,0.0,0,0,0,,750.0,False,False
funcionario,Cajon,Temuco,Funcionario,sin_pago,0.0,0,0,0,,650.0,False,False
funcionario,Freire,PLC,Funcionario,sin_pago,0.0,0,0,0,,1400.0,False,False
funcionario,Freire,Quepe,Funcionario,sin_pago,0.0,0,0,0,,600.0,False,False
funcionario,Freire,Temuco,Funcionario,sin_pago,0.0,0,0,0,,1450.0,False,False
funcionario,L. Centro,Cajon,Funcionario,sin_pago,0.0,0,0,0,,650.0,False,False
funcionario,L. Centro,PUA,Funcionario,sin_pago,0.0,0,0,0,,1400.0,False,False
funcionario,L. Centro,Pillanlelbun,Funcionario,sin_pago,0.0,0,0,0,,1200.0,False,False
funcionario,Lautaro,Cajon,Funcionario,sin_pago,0.0,0,0,0,,650.0,False,False
funcionario,Lautaro,PUA,Funcionario,sin_pago,0.0,0,0,0,,1400.0,False,False
funcionario,Lautaro,Pillanlelbun,Funcionario,sin_pago,0.0,0,0,0,,1200.0,False,False
funcionario,Lautaro,Quillem,Funcionario,sin_pago,0.0,0,0,0,,1200.0,False,False
funcionario,PLC,Freire,Funcionario,sin_pago,0.0,0,0,0,,1400.0,False,False
funcionario,PLC,Pitrufquén,Funcionario,sin_pago,0.0,0,0,0,,1550.0,False,False
funcionario,PUA,L. Centro,Funcionario,sin_pago,0.0,0,0,0,,1400.0,False,False
funcionario,PUA,Victoria,Funcionario,sin_pago,0.0,0,0,0,,1200.0,False,False
funcionario,Perquenco,L. Centro,Funcionario,sin_pago,0.0,0,0,0,,1200.0,False,False
funcionario,Perquenco,Lautaro,Funcionario,sin_pago,0.0,0,0,0,,1200.0,False,False
funcionario,Perquenco,Pillanlelbun,Funcionario,sin_pago,0.0,0,0,0,,1400.0,False,False
funcionario,Perquenco,Quillem,Funcionario,sin_pago,0.0,0,0,0,,1200.0,False,False
funcionario,Pillanlelbun,Lautaro,Funcionario,sin_pago,0.0,0,0,0,,1200.0,False,False
funcionario,Pillanlelbun,Perquenco,Funcionario,sin_pago,0.0,0,0,0,,1400.0,False,False
funcionario,Pillanlelbun,Temuco,Funcionario,sin_pago,0.0,0,0,0,,1300.0,False,False
funcionario,Pitrufquén,Freire,Funcionario,sin_pago,0.0,0,0,0,,650.0,False,False
funcionario,Pitrufquén,Quepe,Funcionario,sin_pago,0.0,0,0,0,,700.0,False,False
funcionario,Quepe,Freire,Funcionario,sin_pago,0.0,0,0,0,,600.0,False,False
funcionario,Quepe,Temuco,Funcionario,sin_pago,0.0,0,0,0,,900.0,False,False
funcionario,Quillem,L. Centro,Funcionario,sin_pago,0.0,0,0,0,,1200.0,False,False
funcionario,Quillem,Lautaro,Funcionario,sin_pago,0.0,0,0,0,,1200.0,False,False
funcionario,Quillem,Temuco,Funcionario,sin_pago,0.0,0,0,0,,1500.0,False,False
funcionario,Temuco,Quepe,Funcionario,sin_pago,0.0,0,0,0,,900.0,False,False
funcionario,Temuco,Quillem,Funcionario,sin_pago,0.0,0,0,0,,1500.0,False,False
funcionario,Victoria,Cajon,Funcionario,sin_pago,0.0,0,0,0,,950.0,False,False
funcionario,Victoria,PUA,Funcionario,sin_pago,0.0,0,0,0,,1200.0,False,False
funcionario,Victoria,Quillem,Funcionario,sin_pago,0.0,0,0,0,,1400.0,False,False
normal,Freire,Pillanlelbun,Normal,normal,1.0,1,1,0,2100.0,2250.0,False,False
normal,L. Centro,Freire,Normal,normal,1.0,1,1,0,2200.0,2400.0,False,False
normal,Perquenco,PLC,Normal,normal,1.0,1,1,0,1650.0,1800.0,False,False
normal,Pitrufquén,Pillanlelbun,Normal,normal,1.0,1,1,0,2200.0,2400.0,False,False
normal,Victoria,Freire,Normal,normal,1.0,1,1,0,2550.0,2750.0,False,False
sindicato,Lautaro,Quillem,Sindicato,sin_pago,0.0,0,0,0,,1200.0,False,False
sindicato,Temuco,Freire,Sindicato,sin_pago,0.0,0,0,0,,1450.0,False,False
sindicato,Temuco,L. Centro,Sindicato,sin_pago,0.0,0,0,0,,1350.0,False,False
sindicato,Temuco,Pillanlelbun,Sindicato,sin_pago,0.0,0,0,0,,1300.0,False,False
sindicato,Temuco,Pitrufquén,Sindicato,sin_pago,0.0,0,0,0,,1550.0,False,False
sindicato,Victoria,Perquenco,Sindicato,sin_pago,0.0,0,0,0,,1400.0,False,False
