periodo,mes,tipo_pasajero,origen,destino,viajes_proyectados
2027-03,3,Normal,Cristo Redentor,Cristo Redentor,766.3411517988144
2027-03,3,Normal,Cristo Redentor,Laguna Quiñenco,2008.816429034123
2027-03,3,Normal,Cristo Redentor,Intermodal Coronel,2628.12219625092
2027-03,3,Normal,Cristo Redentor,Pasajero Lota,0.0
2027-03,3,Normal,Cristo Redentor,Concepción Centro,0.0
2027-03,3,Normal,Laguna Quiñenco,Hualqui,264.22387502789314
2027-03,3,Normal,Laguna Quiñenco,La Leonera,195.04831594434185
2027-03,3,Normal,Laguna Quiñenco,Manquimávida,192.8330932480915
2027-03,3,Normal,Laguna Quiñenco,Pedro Medina,126.75696593357671
2027-03,3,Normal,Laguna Quiñenco,Chiguayante,199.315062431486
2027-03,3,Normal,Laguna Quiñenco,Concepción,20376.375899492217
2027-03,3,Normal,Laguna Quiñenco,Lorenzo Arenas,280.95334133515155
2027-03,3,Normal,Laguna Quiñenco,UTFSM,389.3018500081308
2027-03,3,Normal,Laguna Quiñenco,Los Cóndores,366.7484176107028
2027-03,3,Normal,Laguna Quiñenco,Higueras,366.72039638587256
2027-03,3,Normal,Laguna Quiñenco,El Arenal,206.3662861708986
2027-03,3,Normal,Laguna Quiñenco,Mercado,318.51265129312515
2027-03,3,Normal,Laguna Quiñenco,Juan Pablo II,2772.126839989686
2027-03,3,Normal,Laguna Quiñenco,Diagonal Biobío,1598.2172641882885
2027-03,3,Normal,Laguna Quiñenco,Alborada,638.5959918368815
2027-03,3,Normal,Laguna Quiñenco,Costa Mar,2785.712773696771
2027-03,3,Normal,Laguna Quiñenco,El Parque,1503.4248087120793
2027-03,3,Normal,Laguna Quiñenco,Lomas Coloradas,2536.4375522057176
2027-03,3,Normal,Laguna Quiñenco,C. Raúl Silva H.,1499.0489883183527
2027-03,3,Normal,Laguna Quiñenco,Hito Galvarino,1879.6585448026908
2027-03,3,Normal,Laguna Quiñenco,Los Canelos,3125.639466567717
2027-03,3,Normal,Laguna Quiñenco,Huinca,1688.3646112042347
2027-03,3,Normal,Laguna Quiñenco,Cristo Redentor,2440.168030844678
2027-03,3,Normal,Laguna Quiñenco,Laguna Quiñenco,598.4693646779693
2027-03,3,Normal,Laguna Quiñenco,Intermodal Coronel,1533.833469086182
2027-03,3,Normal,Laguna Quiñenco,Pasajero Lota,0.0
2027-03,3,Normal,Laguna Quiñenco,Concepción Centro,0.0
2027-03,3,Normal,Intermodal Coronel,Hualqui,510.27349538859016
2027-03,3,Normal,Intermodal Coronel,La Leonera,410.61388339704524
2027-03,3,Normal,Intermodal Coronel,Manquimávida,359.3668679337563
2027-03,3,Normal,Intermodal Coronel,Pedro Medina,273.55362494611126
2027-03,3,Normal,Intermodal Coronel,Chiguayante,452.25062707828505
2027-03,3,Normal,Intermodal Coronel,Concepción,32292.763000560135
2027-03,3,Normal,Intermodal Coronel,Lorenzo Arenas,318.0196226060222
2027-03,3,Normal,Intermodal Coronel,UTFSM,681.0761481350614
2027-03,3,Normal,Intermodal Coronel,Los Cóndores,688.6277396292124
2027-03,3,Normal,Intermodal Coronel,Higueras,576.6822920062207
2027-03,3,Normal,Intermodal Coronel,El Arenal,466.13539133254955
2027-03,3,Normal,Intermodal Coronel,Mercado,535.4850790884351
2027-03,3,Normal,Intermodal Coronel,Juan Pablo II,4452.548710090862
2027-03,3,Normal,Intermodal Coronel,Diagonal Biobío,2873.740049010752
2027-03,3,Normal,Intermodal Coronel,Alborada,785.8006734760642
2027-03,3,Normal,Intermodal Coronel,Costa Mar,3392.5390783226007
2027-03,3,Normal,Intermodal Coronel,El Parque,1657.9030468254255
2027-03,3,Normal,Intermodal Coronel,Lomas Coloradas,3469.049600741177
2027-03,3,Normal,Intermodal Coronel,C. Raúl Silva H.,2242.853212644856
2027-03,3,Normal,Intermodal Coronel,Hito Galvarino,1364.3583710299981
2027-03,3,Normal,Intermodal Coronel,Los Canelos,3204.536922181663
2027-03,3,Normal,Intermodal Coronel,Huinca,1960.3420829262584
2027-03,3,Normal,Intermodal Coronel,Cristo Redentor,3024.4142915471657
2027-03,3,Normal,Intermodal Coronel,Laguna Quiñenco,2307.2522007320354
2027-03,3,Normal,Intermodal Coronel,Intermodal Coronel,506.60922991570857
2027-03,3,Normal,Intermodal Coronel,Pasajero Lota,0.0
2027-03,3,Normal,Intermodal Coronel,Concepción Centro,0.0
2027-03,3,Normal,Pasajero Lota,Hualqui,0.0
2027-03,3,Normal,Pasajero Lota,La Leonera,0.0
2027-03,3,Normal,Pasajero Lota,Manquimávida,0.0
2027-03,3,Normal,Pasajero Lota,Pedro Medina,0.0
2027-03,3,Normal,Pasajero Lota,Chiguayante,0.0
2027-03,3,Normal,Pasajero Lota,Concepción,0.0
2027-03,3,Normal,Pasajero Lota,Lorenzo Arenas,0.0
2027-03,3,Normal,Pasajero Lota,UTFSM,0.0
2027-03,3,Normal,Pasajero Lota,Los Cóndores,0.0
2027-03,3,Normal,Pasajero Lota,Higueras,0.0
2027-03,3,Normal,Pasajero Lota,El Arenal,0.0
2027-03,3,Normal,Pasajero Lota,Mercado,0.0
2027-03,3,Normal,Pasajero Lota,Juan Pablo II,0.0
2027-03,3,Normal,Pasajero Lota,Diagonal Biobío,0.0
2027-03,3,Normal,Pasajero Lota,Alborada,0.0
2027-03,3,Normal,Pasajero Lota,Costa Mar,0.0
2027-03,3,Normal,Pasajero Lota,El Parque,0.0
2027-03,3,Normal,Pasajero Lota,Lomas Coloradas,0.0
2027-03,3,Normal,Pasajero Lota,C. Raúl Silva H.,0.0
2027-03,3,Normal,Pasajero Lota,Hito Galvarino,0.0
2027-03,3,Normal,Pasajero Lota,Los Canelos,0.0
2027-03,3,Normal,Pasajero Lota,Huinca,0.0
2027-03,3,Normal,Pasajero Lota,Cristo Redentor,0.0
2027-03,3,Normal,Pasajero Lota,Laguna Quiñenco,0.0
2027-03,3,Normal,Pasajero Lota,Intermodal Coronel,0.0
2027-03,3,Normal,Pasajero Lota,Pasajero Lota,0.0
2027-03,3,Normal,Pasajero Lota,Concepción Centro,0.0
2027-03,3,Normal,Concepción Centro,Hualqui,0.0
2027-03,3,Normal,Concepción Centro,La Leonera,0.0
2027-03,3,Normal,Concepción Centro,Manquimávida,0.0
2027-03,3,Normal,Concepción Centro,Pedro Medina,0.0
2027-03,3,Normal,Concepción Centro,Chiguayante,0.0
2027-03,3,Normal,Concepción Centro,Concepción,0.0
2027-03,3,Normal,Concepción Centro,Lorenzo Arenas,0.0
2027-03,3,Normal,Concepción Centro,UTFSM,0.0
2027-03,3,Normal,Concepción Centro,Los Cóndores,0.0
2027-03,3,Normal,Concepción Centro,Higueras,0.0
2027-03,3,Normal,Concepción Centro,El Arenal,0.0
2027-03,3,Normal,Concepción Centro,Mercado,0.0
2027-03,3,Normal,Concepción Centro,Juan Pablo II,0.0
2027-03,3,Normal,Concepción Centro,Diagonal Biobío,0.0
2027-03,3,Normal,Concepción Centro,Alborada,0.0
2027-03,3,Normal,Concepción Centro,Costa Mar,0.0
2027-03,3,Normal,Concepción Centro,El Parque,0.0
2027-03,3,Normal,Concepción Centro,Lomas Coloradas,0.0
2027-03,3,Normal,Concepción Centro,C. Raúl Silva H.,0.0
2027-03,3,Normal,Concepción Centro,Hito Galvarino,0.0
2027-03,3,Normal,Concepción Centro,Los Canelos,0.0
2027-03,3,Normal,Concepción Centro,Huinca,0.0
2027-03,3,Normal,Concepción Centro,Cristo Redentor,0.0
2027-03,3,Normal,Concepción Centro,Laguna Quiñenco,0.0
2027-03,3,Normal,Concepción Centro,Intermodal Coronel,0.0
2027-03,3,Normal,Concepción Centro,Pasajero Lota,0.0
2027-03,3,Normal,Concepción Centro,Concepción Centro,0.0
2027-03,3,Estudiante,Hualqui,Hualqui,15.397847099529596
2027-03,3,Estudiante,Hualqui,La Leonera,27.095731173985488
2027-03,3,Estudiante,Hualqui,Manquimávida,208.6255423510515
2027-03,3,Estudiante,Hualqui,Pedro Medina,215.9476593553979
2027-03,3,Estudiante,Hualqui,Chiguayante,153.63699691356803
2027-03,3,Estudiante,Hualqui,Concepción,1475.400790778802
2027-03,3,Estudiante,Hualqui,Lorenzo Arenas,36.799752608500654
2027-03,3,Estudiante,Hualqui,UTFSM,194.6286715280854
2027-03,3,Estudiante,Hualqui,Los Cóndores,82.4511189568254
2027-03,3,Estudiante,Hualqui,Higueras,96.79369395995218
2027-03,3,Estudiante,Hualqui,El Arenal,24.529991184015394
2027-03,3,Estudiante,Hualqui,Mercado,39.9437516864433
2027-03,3,Estudiante,Hualqui,Juan Pablo II,27.998824419960854
2027-03,3,Estudiante,Hualqui,Diagonal Biobío,36.25263705481986
2027-03,3,Estudiante,Hualqui,Alborada,3.9836139987141905
2027-03,3,Estudiante,Hualqui,Costa Mar,54.79949224974143
2027-03,3,Estudiante,Hualqui,El Parque,13.645574587058197
2027-03,3,Estudiante,Hualqui,Lomas Coloradas,25.934810530647493
2027-03,3,Estudiante,Hualqui,C. Raúl Silva H.,20.75826249477764
2027-03,3,Estudiante,Hualqui,Hito Galvarino,14.664308123587466
2027-03,3,Estudiante,Hualqui,Los Canelos,34.81559593930599
2027-03,3,Estudiante,Hualqui,Huinca,36.04041686436192
2027-03,3,Estudiante,Hualqui,Cristo Redentor,28.12129383779739
2027-03,3,Estudiante,Hualqui,Laguna Quiñenco,30.222758977562496
2027-03,3,Estudiante,Hualqui,Intermodal Coronel,37.13711871414553
2027-03,3,Estudiante,Hualqui,Pasajero Lota,0.0
2027-03,3,Estudiante,Hualqui,Concepción Centro,0.0
2027-03,3,Estudiante,La Leonera,Hualqui,59.48414536917262
2027-03,3,Estudiante,La Leonera,La Leonera,11.058518068584485
2027-03,3,Estudiante,La Leonera,Manquimávida,28.138816730407783
2027-03,3,Estudiante,La Leonera,Pedro Medina,13.579634248783966
2027-03,3,Estudiante,La Leonera,Chiguayante,13.015009295829136
2027-03,3,Estudiante,La Leonera,Concepción,636.1507975028491
2027-03,3,Estudiante,La Leonera,Lorenzo Arenas,48.40745079302556
2027-03,3,Estudiante,La Leonera,UTFSM,302.79135608066605
2027-03,3,Estudiante,La Leonera,Los Cóndores,48.14852723409288
2027-03,3,Estudiante,La Leonera,Higueras,76.10797723512192
2027-03,3,Estudiante,La Leonera,El Arenal,30.684202375049882
2027-03,3,Estudiante,La Leonera,Mercado,33.978484637050535
2027-03,3,Estudiante,La Leonera,Juan Pablo II,25.366389933184127
2027-03,3,Estudiante,La Leonera,Diagonal Biobío,27.141062817330223
2027-03,3,Estudiante,La Leonera,Alborada,15.596798388251882
2027-03,3,Estudiante,La Leonera,Costa Mar,44.77301582333981
2027-03,3,Estudiante,La Leonera,El Parque,20.20625081434397
2027-03,3,Estudiante,La Leonera,Lomas Coloradas,45.23146740611764
2027-03,3,Estudiante,La Leonera,C. Raúl Silva H.,18.67414075515003
2027-03,3,Estudiante,La Leonera,Hito Galvarino,22.071417516516174
2027-03,3,Estudiante,La Leonera,Los Canelos,34.64137078063496
2027-03,3,Estudiante,La Leonera,Huinca,11.30382974686569
2027-03,3,Estudiante,La Leonera,Cristo Redentor,37.13873484892306
2027-03,3,Estudiante,La Leonera,Laguna Quiñenco,24.180913309469606
2027-03,3,Estudiante,La Leonera,Intermodal Coronel,23.181233323928556
2027-03,3,Estudiante,La Leonera,Pasajero Lota,0.0
2027-03,3,Estudiante,La Leonera,Concepción Centro,0.0
2027-03,3,Estudiante,Manquimávida,Hualqui,273.3413487882829
2027-03,3,Estudiante,Manquimávida,La Leonera,18.875788983023757
2027-03,3,Estudiante,Manquimávida,Manquimávida,15.135641753434337
2027-03,3,Estudiante,Manquimávida,Pedro Medina,19.409223517366613
2027-03,3,Estudiante,Manquimávida,Chiguayante,23.953207767183475
2027-03,3,Estudiante,Manquimávida,Concepción,576.7400934865007
2027-03,3,Estudiante,Manquimávida,Lorenzo Arenas,29.255800996274353
2027-03,3,Estudiante,Manquimávida,UTFSM,135.3649682752259
2027-03,3,Estudiante,Manquimávida,Los Cóndores,40.59560460955697
2027-03,3,Estudiante,Manquimávida,Higueras,36.67279143964798
2027-03,3,Estudiante,Manquimávida,El Arenal,5.595857855984846
2027-03,3,Estudiante,Manquimávida,Mercado,36.84600558268796
2027-03,3,Estudiante,Manquimávida,Juan Pablo II,20.173841845921242
2027-03,3,Estudiante,Manquimávida,Diagonal Biobío,25.64030027562882
2027-03,3,Estudiante,Manquimávida,Alborada,8.777368404822088
2027-03,3,Estudiante,Manquimávida,Costa Mar,19.471961711798365
2027-03,3,Estudiante,Manquimávida,El Parque,8.894544698916697
2027-03,3,Estudiante,Manquimávida,Lomas Coloradas,34.79334549771528
2027-03,3,Estudiante,Manquimávida,C. Raúl Silva H.,12.885922482043277
2027-03,3,Estudiante,Manquimávida,Hito Galvarino,6.602670585609431
2027-03,3,Estudiante,Manquimávida,Los Canelos,29.63484681585954
2027-03,3,Estudiante,Manquimávida,Huinca,13.291938527725641
2027-03,3,Estudiante,Manquimávida,Cristo Redentor,14.764335293821258
2027-03,3,Estudiante,Manquimávida,Laguna Quiñenco,20.063472249108766
2027-03,3,Estudiante,Manquimávida,Intermodal Coronel,28.773785146102433
2027-03,3,Estudiante,Manquimávida,Pasajero Lota,0.0
2027-03,3,Estudiante,Manquimávida,Concepción Centro,0.0
2027-03,3,Estudiante,Pedro Medina,Hualqui,444.60536715199675
2027-03,3,Estudiante,Pedro Medina,La Leonera,12.46050291367368
2027-03,3,Estudiante,Pedro Medina,Manquimávida,69.76153772017898
2027-03,3,Estudiante,Pedro Medina,Pedro Medina,16.84021834104087
2027-03,3,Estudiante,Pedro Medina,Chiguayante,7.065473778975529
2027-03,3,Estudiante,Pedro Medina,Concepción,420.9992184087249
2027-03,3,Estudiante,Pedro Medina,Lorenzo Arenas,29.98007553003562
2027-03,3,Estudiante,Pedro Medina,UTFSM,154.9277790229008
2027-03,3,Estudiante,Pedro Medina,Los Cóndores,16.597187626471506
2027-03,3,Estudiante,Pedro Medina,Higueras,54.19472941991388
2027-03,3,Estudiante,Pedro Medina,El Arenal,3.938094454114974
2027-03,3,Estudiante,Pedro Medina,Mercado,9.401452675135598
2027-03,3,Estudiante,Pedro Medina,Juan Pablo II,37.10240914234169
2027-03,3,Estudiante,Pedro Medina,Diagonal Biobío,12.265875030686834
2027-03,3,Estudiante,Pedro Medina,Alborada,20.916903785753664
2027-03,3,Estudiante,Pedro Medina,Costa Mar,24.696331402655662
2027-03,3,Estudiante,Pedro Medina,El Parque,7.526500994391645
2027-03,3,Estudiante,Pedro Medina,Lomas Coloradas,23.882543820040834
2027-03,3,Estudiante,Pedro Medina,C. Raúl Silva H.,16.179940729710275
2027-03,3,Estudiante,Pedro Medina,Hito Galvarino,12.39618589968418
2027-03,3,Estudiante,Pedro Medina,Los Canelos,36.241297076355806
2027-03,3,Estudiante,Pedro Medina,Huinca,16.33605754575171
2027-03,3,Estudiante,Pedro Medina,Cristo Redentor,16.53614711216277
2027-03,3,Estudiante,Pedro Medina,Laguna Quiñenco,14.95432866499635
2027-03,3,Estudiante,Pedro Medina,Intermodal Coronel,25.474508850068872
2027-03,3,Estudiante,Pedro Medina,Pasajero Lota,0.0
2027-03,3,Estudiante,Pedro Medina,Concepción Centro,0.0
2027-03,3,Estudiante,Chiguayante,Hualqui,191.63803005843553
2027-03,3,Estudiante,Chiguayante,La Leonera,19.983004140245065
2027-03,3,Estudiante,Chiguayante,Manquimávida,87.97393288606823
2027-03,3,Estudiante,Chiguayante,Pedro Medina,9.818933169244113
2027-03,3,Estudiante,Chiguayante,Chiguayante,21.26754933939012
2027-03,3,Estudiante,Chiguayante,Concepción,495.2115102195855
2027-03,3,Estudiante,Chiguayante,Lorenzo Arenas,21.93895226703422
2027-03,3,Estudiante,Chiguayante,UTFSM,279.36462714742277
2027-03,3,Estudiante,Chiguayante,Los Cóndores,31.63653559789868
2027-03,3,Estudiante,Chiguayante,Higueras,73.32572562016783
2027-03,3,Estudiante,Chiguayante,El Arenal,21.05643287372556
2027-03,3,Estudiante,Chiguayante,Mercado,39.94432028232479
2027-03,3,Estudiante,Chiguayante,Juan Pablo II,27.506957590409964
2027-03,3,Estudiante,Chiguayante,Diagonal Biobío,26.11342702996529
2027-03,3,Estudiante,Chiguayante,Alborada,16.271536450119505
2027-03,3,Estudiante,Chiguayante,Costa Mar,55.88923784284822
2027-03,3,Estudiante,Chiguayante,El Parque,12.269891267246582
2027-03,3,Estudiante,Chiguayante,Lomas Coloradas,36.02853783269432
2027-03,3,Estudiante,Chiguayante,C. Raúl Silva H.,32.080012648765226
2027-03,3,Estudiante,Chiguayante,Hito Galvarino,19.87032406895667
2027-03,3,Estudiante,Chiguayante,Los Canelos,39.99682404931198
2027-03,3,Estudiante,Chiguayante,Huinca,17.04222862589153
2027-03,3,Estudiante,Chiguayante,Cristo Redentor,19.23834462343884
2027-03,3,Estudiante,Chiguayante,Laguna Quiñenco,25.23416129466944
2027-03,3,Estudiante,Chiguayante,Intermodal Coronel,39.69809239163197
2027-03,3,Estudiante,Chiguayante,Pasajero Lota,0.0
2027-03,3,Estudiante,Chiguayante,Concepción Centro,0.0
2027-03,3,Estudiante,Concepción,Hualqui,2012.1333094728482
2027-03,3,Estudiante,Concepción,La Leonera,649.5980302110528
2027-03,3,Estudiante,Concepción,Manquimávida,580.2395325627552
2027-03,3,Estudiante,Concepción,Pedro Medina,415.77587795056314
2027-03,3,Estudiante,Concepción,Chiguayante,461.52213391001806
2027-03,3,Estudiante,Concepción,Concepción,3639.697088439407
2027-03,3,Estudiante,Concepción,Lorenzo Arenas,161.99854187672562
2027-03,3,Estudiante,Concepción,UTFSM,770.4343033681452
2027-03,3,Estudiante,Concepción,Los Cóndores,454.15116835888654
2027-03,3,Estudiante,Concepción,Higueras,485.78022816783124
2027-03,3,Estudiante,Concepción,El Arenal,248.91657897355964
2027-03,3,Estudiante,Concepción,Mercado,254.98611898482125
2027-03,3,Estudiante,Concepción,Juan Pablo II,1249.4385504451398
2027-03,3,Estudiante,Concepción,Diagonal Biobío,1393.6822814944317
2027-03,3,Estudiante,Concepción,Alborada,779.4312913462358
2027-03,3,Estudiante,Concepción,Costa Mar,4268.555385844144
2027-03,3,Estudiante,Concepción,El Parque,1426.2400122908177
2027-03,3,Estudiante,Concepción,Lomas Coloradas,9032.67764095618
2027-03,3,Estudiante,Concepción,C. Raúl Silva H.,7039.3725431665725
2027-03,3,Estudiante,Concepción,Hito Galvarino,5040.342244099773
2027-03,3,Estudiante,Concepción,Los Canelos,13091.155472260489
2027-03,3,Estudiante,Concepción,Huinca,7455.5108149211155
2027-03,3,Estudiante,Concepción,Cristo Redentor,12201.588467723524
2027-03,3,Estudiante,Concepción,Laguna Quiñenco,10554.676552848925
2027-03,3,Estudiante,Concepción,Intermodal Coronel,10995.408465250828
2027-03,3,Estudiante,Concepción,Pasajero Lota,0.0
2027-03,3,Estudiante,Concepción,Concepción Centro,0.0
2027-03,3,Estudiante,Lorenzo Arenas,Hualqui,45.271916073913424
2027-03,3,Estudiante,Lorenzo Arenas,La Leonera,33.17618335875937
2027-03,3,Estudiante,Lorenzo Arenas,Manquimávida,34.06731799146007
2027-03,3,Estudiante,Lorenzo Arenas,Pedro Medina,34.317870141507456
2027-03,3,Estudiante,Lorenzo Arenas,Chiguayante,21.124025049765415
2027-03,3,Estudiante,Lorenzo Arenas,Concepción,148.64601778212693
2027-03,3,Estudiante,Lorenzo Arenas,Lorenzo Arenas,5.774683100504662
2027-03,3,Estudiante,Lorenzo Arenas,UTFSM,41.23296451171261
2027-03,3,Estudiante,Lorenzo Arenas,Los Cóndores,24.739294450216978
2027-03,3,Estudiante,Lorenzo Arenas,Higueras,32.80517933831973
2027-03,3,Estudiante,Lorenzo Arenas,El Arenal,20.63299799386559
2027-03,3,Estudiante,Lorenzo Arenas,Mercado,38.198068552476094
2027-03,3,Estudiante,Lorenzo Arenas,Juan Pablo II,6.756296728464853
2027-03,3,Estudiante,Lorenzo Arenas,Diagonal Biobío,17.092033545888068
2027-03,3,Estudiante,Lorenzo Arenas,Alborada,7.1196848476842804
2027-03,3,Estudiante,Lorenzo Arenas,Costa Mar,35.636086815550456
2027-03,3,Estudiante,Lorenzo Arenas,El Parque,7.428415826682276
2027-03,3,Estudiante,Lorenzo Arenas,Lomas Coloradas,31.016667437288252
2027-03,3,Estudiante,Lorenzo Arenas,C. Raúl Silva H.,25.34638458606362
2027-03,3,Estudiante,Lorenzo Arenas,Hito Galvarino,16.183568636294908
2027-03,3,Estudiante,Lorenzo Arenas,Los Canelos,27.555601827184244
2027-03,3,Estudiante,Lorenzo Arenas,Huinca,33.81025545149762
2027-03,3,Estudiante,Lorenzo Arenas,Cristo Redentor,28.46808073882177
2027-03,3,Estudiante,Lorenzo Arenas,Laguna Quiñenco,38.41832612926774
2027-03,3,Estudiante,Lorenzo Arenas,Intermodal Coronel,26.56802681212621
2027-03,3,Estudiante,Lorenzo Arenas,Pasajero Lota,0.0
2027-03,3,Estudiante,Lorenzo Arenas,Concepción Centro,0.0
2027-03,3,Estudiante,UTFSM,Hualqui,174.52909898585082
2027-03,3,Estudiante,UTFSM,La Leonera,222.40690801381095
2027-03,3,Estudiante,UTFSM,Manquimávida,93.6991992538772
2027-03,3,Estudiante,UTFSM,Pedro Medina,100.86041109669317
2027-03,3,Estudiante,UTFSM,Chiguayante,218.44212878331678
2027-03,3,Estudiante,UTFSM,Concepción,756.6581306320936
2027-03,3,Estudiante,UTFSM,Lorenzo Arenas,57.2485222045482
2027-03,3,Estudiante,UTFSM,UTFSM,24.966600741571426
2027-03,3,Estudiante,UTFSM,Los Cóndores,77.78263076850644
2027-03,3,Estudiante,UTFSM,Higueras,128.55210426244562
2027-03,3,Estudiante,UTFSM,El Arenal,59.05428822948397
2027-03,3,Estudiante,UTFSM,Mercado,48.13424116950616
2027-03,3,Estudiante,UTFSM,Juan Pablo II,49.82731543040497
2027-03,3,Estudiante,UTFSM,Diagonal Biobío,106.93267932967008
2027-03,3,Estudiante,UTFSM,Alborada,26.46322979966265
2027-03,3,Estudiante,UTFSM,Costa Mar,148.38050619067968
2027-03,3,Estudiante,UTFSM,El Parque,30.735058057403208
2027-03,3,Estudiante,UTFSM,Lomas Coloradas,136.84953434792482
2027-03,3,Estudiante,UTFSM,C. Raúl Silva H.,109.72377945726697
2027-03,3,Estudiante,UTFSM,Hito Galvarino,95.63928766962226
2027-03,3,Estudiante,UTFSM,Los Canelos,181.1560572752901
2027-03,3,Estudiante,UTFSM,Huinca,89.04540602005339
2027-03,3,Estudiante,UTFSM,Cristo Redentor,244.89477604265454
2027-03,3,Estudiante,UTFSM,Laguna Quiñenco,227.07510565965254
2027-03,3,Estudiante,UTFSM,Intermodal Coronel,204.19081516030627
2027-03,3,Estudiante,UTFSM,Pasajero Lota,0.0
2027-03,3,Estudiante,UTFSM,Concepción Centro,0.0
2027-03,3,Estudiante,Los Cóndores,Hualqui,49.97744341857558
2027-03,3,Estudiante,Los Cóndores,La Leonera,54.30005301510384
2027-03,3,Estudiante,Los Cóndores,Manquimávida,44.50345649380626
2027-03,3,Estudiante,Los Cóndores,Pedro Medina,22.47117802840822
2027-03,3,Estudiante,Los Cóndores,Chiguayante,32.183833513968274
2027-03,3,Estudiante,Los Cóndores,Concepción,464.7093454868219
2027-03,3,Estudiante,Los Cóndores,Lorenzo Arenas,36.67266251722097
2027-03,3,Estudiante,Los Cóndores,UTFSM,107.28920602966906
2027-03,3,Estudiante,Los Cóndores,Los Cóndores,13.09120881448916
2027-03,3,Estudiante,Los Cóndores,Higueras,16.538459362538834
2027-03,3,Estudiante,Los Cóndores,El Arenal,10.43167416529951
2027-03,3,Estudiante,Los Cóndores,Mercado,24.674507864252284
2027-03,3,Estudiante,Los Cóndores,Juan Pablo II,37.43826713590952
2027-03,3,Estudiante,Los Cóndores,Diagonal Biobío,33.98000125014247
2027-03,3,Estudiante,Los Cóndores,Alborada,7.690414428568695
2027-03,3,Estudiante,Los Cóndores,Costa Mar,32.887393790539214
2027-03,3,Estudiante,Los Cóndores,El Parque,11.694162644715556
2027-03,3,Estudiante,Los Cóndores,Lomas Coloradas,47.27733897801529
2027-03,3,Estudiante,Los Cóndores,C. Raúl Silva H.,31.54678565927994
2027-03,3,Estudiante,Los Cóndores,Hito Galvarino,32.67134860221374
2027-03,3,Estudiante,Los Cóndores,Los Canelos,46.38399182417678
2027-03,3,Estudiante,Los Cóndores,Huinca,48.60128065981824
2027-03,3,Estudiante,Los Cóndores,Cristo Redentor,30.722328252044015
2027-03,3,Estudiante,Los Cóndores,Laguna Quiñenco,28.337163388600146
2027-03,3,Estudiante,Los Cóndores,Intermodal Coronel,58.04462129481506
2027-03,3,Estudiante,Los Cóndores,Pasajero Lota,0.0
2027-03,3,Estudiante,Los Cóndores,Concepción Centro,0.0
2027-03,3,Estudiante,Higueras,Hualqui,59.830717554276
2027-03,3,Estudiante,Higueras,La Leonera,53.64509969024853
2027-03,3,Estudiante,Higueras,Manquimávida,38.377884827003086
2027-03,3,Estudiante,Higueras,Pedro Medina,46.76913062072057
2027-03,3,Estudiante,Higueras,Chiguayante,48.69873512672489
2027-03,3,Estudiante,Higueras,Concepción,438.65777551202046
2027-03,3,Estudiante,Higueras,Lorenzo Arenas,18.840954197018625
2027-03,3,Estudiante,Higueras,UTFSM,76.79265107973588
2027-03,3,Estudiante,Higueras,Los Cóndores,5.217494773597864
2027-03,3,Estudiante,Higueras,Higueras,8.815011226922659
2027-03,3,Estudiante,Higueras,El Arenal,5.221133055042993
2027-03,3,Estudiante,Higueras,Mercado,23.960885567451967
2027-03,3,Estudiante,Higueras,Juan Pablo II,40.41043837658448
2027-03,3,Estudiante,Higueras,Diagonal Biobío,19.237641394810232
2027-03,3,Estudiante,Higueras,Alborada,11.981947228177237
2027-03,3,Estudiante,Higueras,Costa Mar,61.80996974053864
2027-03,3,Estudiante,Higueras,El Parque,13.608337050196544
2027-03,3,Estudiante,Higueras,Lomas Coloradas,69.55966634125514
2027-03,3,Estudiante,Higueras,C. Raúl Silva H.,50.13663126879635
2027-03,3,Estudiante,Higueras,Hito Galvarino,26.018508872322514
2027-03,3,Estudiante,Higueras,Los Canelos,78.3929046785383
2027-03,3,Estudiante,Higueras,Huinca,42.171012764143946
2027-03,3,Estudiante,Higueras,Cristo Redentor,64.12511115519753
2027-03,3,Estudiante,Higueras,Laguna Quiñenco,54.205447470365705
2027-03,3,Estudiante,Higueras,Intermodal Coronel,76.41501273264262
2027-03,3,Estudiante,Higueras,Pasajero Lota,0.0
2027-03,3,Estudiante,Higueras,Concepción Centro,0.0
2027-03,3,Estudiante,El Arenal,Hualqui,27.665111036490266
2027-03,3,Estudiante,El Arenal,La Leonera,24.64613400849457
2027-03,3,Estudiante,El Arenal,Manquimávida,8.40036320841404
2027-03,3,Estudiante,El Arenal,Pedro Medina,10.493939408952162
2027-03,3,Estudiante,El Arenal,Chiguayante,14.889892670003364
2027-03,3,Estudiante,El Arenal,Concepción,303.13395652411344
2027-03,3,Estudiante,El Arenal,Lorenzo Arenas,28.157699279260477
2027-03,3,Estudiante,El Arenal,UTFSM,109.20749943564661
2027-03,3,Estudiante,El Arenal,Los Cóndores,8.533914544092793
2027-03,3,Estudiante,El Arenal,Higueras,7.8273643416814815
2027-03,3,Estudiante,El Arenal,El Arenal,5.343297884236451
2027-03,3,Estudiante,El Arenal,Mercado,4.004290614876003
2027-03,3,Estudiante,El Arenal,Juan Pablo II,9.352999103536035
2027-03,3,Estudiante,El Arenal,Diagonal Biobío,11.998236151237375
2027-03,3,Estudiante,El Arenal,Alborada,2.675730412480371
2027-03,3,Estudiante,El Arenal,Costa Mar,31.224860136338563
2027-03,3,Estudiante,El Arenal,El Parque,17.51355893563835
